MAP,110,-26,30,1
MAP,110,-28,29,2
MAP,110,-24,27,2
MAP,110,-30,31,1
MAP,110,-21,28,1
MAP,110,-31,27,2
MAP,110,-19,30,1
MAP,110,-20,32,1
MAP,110,-16,31,1
MAP,110,-27,33,2
MAP,110,-33,30,2
MAP,110,-33,31,2
MAP,110,-31,28,2
MAP,110,-27,27,2
MAP,110,-24,28,1
MAP,110,-29,30,1
MAP,110,-23,32,1
MAP,110,-21,29,1
MAP,110,-20,33,2
MAP,110,-16,32,2
MAP,110,-19,31,1
MAP,110,-30,32,1
MAP,110,-31,29,1
MAP,110,-29,31,1
MAP,110,-26,32,1
MAP,110,-27,28,1
MAP,110,-23,33,2
MAP,110,-24,29,2
MAP,110,-22,30,1
MAP,110,-30,33,2
MAP,110,-19,32,1
MAP,110,-27,29,1
MAP,110,-26,33,2
MAP,110,-25,30,1
MAP,110,-23,27,2
MAP,110,-30,27,2
MAP,110,-32,30,1
MAP,110,-15,31,1
MAP,110,-29,32,1
MAP,110,-18,30,1
MAP,110,-19,33,2
MAP,110,-28,30,2
MAP,110,-33,27,2
MAP,110,-26,27,2
MAP,110,-32,31,1
MAP,110,-25,31,2
MAP,110,-23,28,1
MAP,110,-22,32,1
MAP,110,-18,31,1
MAP,110,-20,29,1
MAP,110,-30,28,1
MAP,110,-15,32,1
MAP,110,-29,33,2
MAP,110,-29,27,2
MAP,110,-28,31,1
MAP,110,-26,28,1
MAP,110,-25,32,1
MAP,110,-33,28,2
MAP,110,-23,29,2
MAP,110,-30,29,1
MAP,110,-21,30,1
MAP,110,-32,32,1
MAP,110,-18,32,1
MAP,110,-26,29,1
MAP,110,-25,33,2
MAP,110,-31,30,1
MAP,110,-24,30,1
MAP,110,-29,28,1
MAP,110,-22,27,2
MAP,110,-32,33,2
MAP,110,-21,31,1
MAP,110,-33,29,2
MAP,110,-28,32,2
MAP,110,-18,33,2
MAP,110,-27,30,1
MAP,110,-25,27,2
MAP,110,-32,27,2
MAP,110,-24,31,2
MAP,110,-31,31,2
MAP,110,-29,29,1
MAP,110,-22,28,1
MAP,110,-21,32,1
MAP,110,-17,31,1
MAP,110,-28,33,2
MAP,110,-27,31,2
MAP,110,-28,27,2
MAP,110,-32,28,1
MAP,110,-25,28,1
MAP,110,-24,32,1
MAP,110,-22,29,2
MAP,110,-20,30,1
MAP,110,-31,32,1
MAP,110,-17,32,1
MAP,120,-28,28,1
MAP,120,-25,29,1
MAP,120,-30,30,1
MAP,120,-24,33,2
MAP,120,-23,30,1
MAP,120,-32,29,1
MAP,120,-21,27,2
MAP,120,-20,31,1
MAP,120,-31,33,2
MAP,120,-27,32,1
MAP,120,-18,29,1
MAP,120,-26,30,1
MAP,120,-28,29,2
MAP,120,-24,27,2
MAP,120,-30,31,1
MAP,120,-21,28,1
MAP,120,-31,27,2
MAP,120,-19,30,1
MAP,120,-20,32,1
MAP,120,-16,31,1
MAP,120,-13,32,1
MAP,120,-27,33,2
MAP,120,-33,30,2
MAP,120,-33,31,2
MAP,120,-31,28,2
MAP,120,-27,27,2
MAP,120,-24,28,1
MAP,120,-29,30,1
MAP,120,-23,32,1
MAP,120,-21,29,1
MAP,120,-20,33,2
MAP,120,-19,31,1
