3,77,-3.825490,4.185525,0
4,77,-4.267065,4.430482,0
5,77,-3.983894,4.790345,0
6,77,-4.833049,4.241499,0
7,77,-4.589854,4.721958,0
8,77,-3.994885,4.352228,0
9,77,-4.034182,4.567928,0
0,78,-4.197962,4.225735,0
1,78,-4.532949,4.512297,0
2,78,-4.348160,4.766460,0
3,78,-3.823845,4.184035,0
4,78,-4.264119,4.428638,0
5,78,-3.978899,4.790122,0
6,78,-4.832889,4.244968,0
7,78,-4.586648,4.726811,0
8,78,-3.990123,4.351772,0
9,78,-4.030163,4.566256,0
0,79,-4.192974,4.226072,0
